id,group_id,hop_index,n_hops,hop,label,question,answer,source,supporting_title,supporting_sent_id,is_injected_error,split
5a72b6975542992359bc317e-error,5a72b6975542992359bc317e,3,3,He played a crucial role in establishing the fields of extragalactic astronomy and observational cosmology and is regarded as one of the most important astronomers of all time.,0,What profession did both John Reynolds and Edwin Hubble belong to? ,astronomers,hotpotqa,Edwin Hubble,1,False,train
5a8454705542992ef85e23bd-clean,5a8454705542992ef85e23bd,1,2,"The Death Valley Railroad (DVRR) was a narrow gauge railroad that operated in California's Death Valley to carry borax with the route running from Ryan, California to the mines at Ryan C., located just east of Death Valley National Park, to Death Valley Junction, a distance of approximately 20 miles.",0,"The Death Valley Railroad  was a narrow gauge railroad located just east of Death Valley National Park, in what state? ",California,hotpotqa,Death Valley Railroad,0,False,train
5a8454705542992ef85e23bd-clean,5a8454705542992ef85e23bd,2,2,Death Valley National Park is a national park in the United States.,0,"The Death Valley Railroad  was a narrow gauge railroad located just east of Death Valley National Park, in what state? ",California,hotpotqa,Death Valley National Park,0,False,train
5a8454705542992ef85e23bd-error,5a8454705542992ef85e23bd,1,2,"The Death Valley Railroad (DVRR) was a narrow gauge railroad that operated in California's Death Valley to carry borax with the route running from Ryan, California to the mines at Ryan C., located just east of Death Valley National Park, to Death Valley Junction, a distance of approximately 21 miles.",1,"The Death Valley Railroad  was a narrow gauge railroad located just east of Death Valley National Park, in what state? ",California,hotpotqa,Death Valley Railroad,0,True,train
5a8454705542992ef85e23bd-error,5a8454705542992ef85e23bd,2,2,Death Valley National Park is a national park in the United States.,0,"The Death Valley Railroad  was a narrow gauge railroad located just east of Death Valley National Park, in what state? ",California,hotpotqa,Death Valley National Park,0,False,train
5a7bb490554299042af8f7a3-clean,5a7bb490554299042af8f7a3,1,4,The Demon V was an electric guitar manufactured by Epiphone from 2001 through 2002.,0,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Epiphone Demon V,0,False,train
5a7bb490554299042af8f7a3-clean,5a7bb490554299042af8f7a3,2,4,"The Demon V was based loosely on the Jackson Randy Rhoads guitar, with offset wings, and featured a first for Epiphone: a string-thru body.",0,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Epiphone Demon V,2,False,train
5a7bb490554299042af8f7a3-clean,5a7bb490554299042af8f7a3,3,4,"Randall William Rhoads (December 6, 1956 – March 19, 1982) was an American heavy metal guitarist who played with Ozzy Osbourne and Quiet Riot.",0,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Randy Rhoads,0,False,train
5a7bb490554299042af8f7a3-clean,5a7bb490554299042af8f7a3,4,4,He died in a plane accident while on tour with Osbourne in Florida in 1982.,0,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Randy Rhoads,2,False,train
5a7bb490554299042af8f7a3-error,5a7bb490554299042af8f7a3,1,4,The Demon V was an electric guitar manufactured by Epiphone from 2004 through 2002.,1,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Epiphone Demon V,0,True,train
5a7bb490554299042af8f7a3-error,5a7bb490554299042af8f7a3,2,4,"The Demon V was based loosely on the Jackson Randy Rhoads guitar, with offset wings, and featured a first for Epiphone: a string-thru body.",0,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Epiphone Demon V,2,False,train
5a7bb490554299042af8f7a3-error,5a7bb490554299042af8f7a3,3,4,"Randall William Rhoads (December 6, 1956 – March 19, 1982) was an American heavy metal guitarist who played with Ozzy Osbourne and Quiet Riot.",0,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Randy Rhoads,0,False,train
5a7bb490554299042af8f7a3-error,5a7bb490554299042af8f7a3,4,4,He died in a plane accident while on tour with Osbourne in Florida in 1982.,0,In what state did the guitarist whose guitar The Demon V was based on die?,Florida,hotpotqa,Randy Rhoads,2,False,train
5ae4992355429970de88d9c5-clean,5ae4992355429970de88d9c5,1,2,"His voice can be heard in films such as ""Brother Bear"" (2003), ""Kung Fu Panda"" (2008) and ""Green Lantern"" (2011).",0,Michael Clarke Duncan had a voice credit for the 2011 film based on the character from what comics franchise?,DC Comics,hotpotqa,Michael Clarke Duncan,2,False,train
5ae4992355429970de88d9c5-clean,5ae4992355429970de88d9c5,2,2,Green Lantern is a 2011 American superhero film based on the DC Comics character of the same name.,0,Michael Clarke Duncan had a voice credit for the 2011 film based on the character from what comics franchise?,DC Comics,hotpotqa,Green Lantern (film),0,False,train
5ae4992355429970de88d9c5-error,5ae4992355429970de88d9c5,1,2,"His voice can be heard in films such as ""Brother Bear"" (2003), ""Kung Fu Panda"" (2008) and ""Planet of the Apes"" (2011).",1,Michael Clarke Duncan had a voice credit for the 2011 film based on the character from what comics franchise?,DC Comics,hotpotqa,Michael Clarke Duncan,2,True,train
5ae4992355429970de88d9c5-error,5ae4992355429970de88d9c5,2,2,Green Lantern is a 2011 American superhero film based on the DC Comics character of the same name.,0,Michael Clarke Duncan had a voice credit for the 2011 film based on the character from what comics franchise?,DC Comics,hotpotqa,Green Lantern (film),0,False,train
5ae53b795542992663a4f18a-clean,5ae53b795542992663a4f18a,1,2,"The Mediterranean Theater of Operations, United States Army (MTOUSA), originally called the North African Theater of Operations (NATOUSA), was the American term for the theater of operations covering North Africa and Italy during World War II.",0,"What is another name for the Mediterranean Theater of Operations, United States Army invasion of French North Africa during World War II?",Operation Gymnast,hotpotqa,Mediterranean Theater of Operations,0,False,train
5ae53b795542992663a4f18a-clean,5ae53b795542992663a4f18a,2,2,Operation Torch (initially called Operation Gymnast) was the British-United States invasion of French North Africa during the North African Campaign of the Second World War which started on 8 November 1942.,0,"What is another name for the Mediterranean Theater of Operations, United States Army invasion of French North Africa during World War II?",Operation Gymnast,hotpotqa,Operation Torch,0,False,train
5ae53b795542992663a4f18a-error,5ae53b795542992663a4f18a,1,2,"The Mediterranean Theater of Operations, United States Army (MTOUSA), originally called the North African Theater of Operations (NATOUSA), was the American term for the theater of operations covering North Africa and Italy during World War II.",0,"What is another name for the Mediterranean Theater of Operations, United States Army invasion of French North Africa during World War II?",Operation Gymnast,hotpotqa,Mediterranean Theater of Operations,0,False,train
5ae53b795542992663a4f18a-error,5ae53b795542992663a4f18a,2,2,Operation Torch (initially called Operation Gymnast) was the British-United States invasion of French North Africa during the North African Campaign of the Second World War which started on 10 November 1942.,1,"What is another name for the Mediterranean Theater of Operations, United States Army invasion of French North Africa during World War II?",Operation Gymnast,hotpotqa,Operation Torch,0,True,train
5add1f7e5542992ae4cec48a-clean,5add1f7e5542992ae4cec48a,1,3,"The 1995–96 NBA season was the Jazz's 22nd season in the National Basketball Association, and 17th season in Salt Lake City, Utah.",0,"What is the name of this American retired professional basketball player born in 1963, who moved into ninth place in all-time scoring in the 1995-96 Utah Jazz season?",Karl Malone,hotpotqa,1995–96 Utah Jazz season,0,False,validation
5add1f7e5542992ae4cec48a-clean,5add1f7e5542992ae4cec48a,2,3,"Meanwhile, Karl Malone moved into ninth place in all-time scoring as the Jazz finished second in the Midwest Division with a 55–27 record, with Stockton and Malone both being selected for the 1996 NBA All-Star Game.",0,"What is the name of this American retired professional basketball player born in 1963, who moved into ninth place in all-time scoring in the 1995-96 Utah Jazz season?",Karl Malone,hotpotqa,1995–96 Utah Jazz season,3,False,validation
5add1f7e5542992ae4cec48a-clean,5add1f7e5542992ae4cec48a,3,3,"Karl Anthony Malone (born July 24, 1963) is an American retired professional basketball player.",0,"What is the name of this American retired professional basketball player born in 1963, who moved into ninth place in all-time scoring in the 1995-96 Utah Jazz season?",Karl Malone,hotpotqa,Karl Malone,0,False,validation
5add1f7e5542992ae4cec48a-error,5add1f7e5542992ae4cec48a,1,3,"The 1995–96 NBA season was the Jazz's 22nd season in the National Basketball Association, and 17th season in Salt Lake City, Utah.",0,"What is the name of this American retired professional basketball player born in 1963, who moved into ninth place in all-time scoring in the 1995-96 Utah Jazz season?",Karl Malone,hotpotqa,1995–96 Utah Jazz season,0,False,validation
5add1f7e5542992ae4cec48a-error,5add1f7e5542992ae4cec48a,2,3,"Meanwhile, Shandon Anderson moved into ninth place in all-time scoring as the Jazz finished second in the Midwest Division with a 55–27 record, with Stockton and Malone both being selected for the 1996 NBA All-Star Game.",1,"What is the name of this American retired professional basketball player born in 1963, who moved into ninth place in all-time scoring in the 1995-96 Utah Jazz season?",Karl Malone,hotpotqa,1995–96 Utah Jazz season,3,True,validation
5add1f7e5542992ae4cec48a-error,5add1f7e5542992ae4cec48a,3,3,"Karl Anthony Malone (born July 24, 1963) is an American retired professional basketball player.",0,"What is the name of this American retired professional basketball player born in 1963, who moved into ninth place in all-time scoring in the 1995-96 Utah Jazz season?",Karl Malone,hotpotqa,Karl Malone,0,False,validation
5a8581c25542991dd0999e61-clean,5a8581c25542991dd0999e61,1,2,"As for the music, on Friday evenings, David Hasselhoff hosted ""Celebrate the 80's and the 90's with The Hoff"", a dance party featuring 2 Unlimited, Haddaway, Kim Wilde, and others.",0,The 2014 MW-V6 Pickup Series season included a dance party hosted by the actor who set a Guinness World Record as the most watched man on TV.,David Michael Hasselhoff,hotpotqa,2014 MW-V6 Pickup Series,4,False,test
5a8581c25542991dd0999e61-clean,5a8581c25542991dd0999e61,2,2,"David Michael Hasselhoff (born July 17, 1952), nicknamed ""The Hoff"", is an American actor, singer, producer, and businessman, who set a Guinness World Record as the most watched man on TV.",0,The 2014 MW-V6 Pickup Series season included a dance party hosted by the actor who set a Guinness World Record as the most watched man on TV.,David Michael Hasselhoff,hotpotqa,David Hasselhoff,0,False,test
5a8581c25542991dd0999e61-error,5a8581c25542991dd0999e61,1,2,"As for the music, on Friday evenings, Kaffy hosted ""Celebrate the 80's and the 90's with The Hoff"", a dance party featuring 2 Unlimited, Haddaway, Kim Wilde, and others.",1,The 2014 MW-V6 Pickup Series season included a dance party hosted by the actor who set a Guinness World Record as the most watched man on TV.,David Michael Hasselhoff,hotpotqa,2014 MW-V6 Pickup Series,4,True,test
5a8581c25542991dd0999e61-error,5a8581c25542991dd0999e61,2,2,"David Michael Hasselhoff (born July 17, 1952), nicknamed ""The Hoff"", is an American actor, singer, producer, and businessman, who set a Guinness World Record as the most watched man on TV.",0,The 2014 MW-V6 Pickup Series season included a dance party hosted by the actor who set a Guinness World Record as the most watched man on TV.,David Michael Hasselhoff,hotpotqa,David Hasselhoff,0,False,test
5a85d36b5542994c784ddb84-clean,5a85d36b5542994c784ddb84,1,2,"He was previously a successful high school football coach at Briarcrest Christian School in Memphis, Tennessee, where he coached Michael Oher and Greg Hardy.",0,"Danny Hugh Freeze Jr. coached Michael Oher and which other former American football defensive end born on July 28, 1988?",Greg Hardy,hotpotqa,Hugh Freeze,3,False,train
5a85d36b5542994c784ddb84-clean,5a85d36b5542994c784ddb84,2,2,"Gregory McKarl Hardy (born July 28, 1988) is a former American football defensive end.",0,"Danny Hugh Freeze Jr. coached Michael Oher and which other former American football defensive end born on July 28, 1988?",Greg Hardy,hotpotqa,Greg Hardy,0,False,train
5a85d36b5542994c784ddb84-error,5a85d36b5542994c784ddb84,1,2,"He was previously a successful high school football coach at Briarcrest Christian School in Memphis, Tennessee, where he coached Michael Oher and Ryan Van Bergen.",1,"Danny Hugh Freeze Jr. coached Michael Oher and which other former American football defensive end born on July 28, 1988?",Greg Hardy,hotpotqa,Hugh Freeze,3,True,train
5a85d36b5542994c784ddb84-error,5a85d36b5542994c784ddb84,2,2,"Gregory McKarl Hardy (born July 28, 1988) is a former American football defensive end.",0,"Danny Hugh Freeze Jr. coached Michael Oher and which other former American football defensive end born on July 28, 1988?",Greg Hardy,hotpotqa,Greg Hardy,0,False,train
5ae657395542992ae0d162e0-clean,5ae657395542992ae0d162e0,1,3,"Never Back Down 2: The Beatdown (also known as The Fighters 2: The Beatdown) is a 2011 direct-to-DVD American martial arts film starring Evan Peters, Michael Jai White, Dean Geyer, Alex Meraz, Todd Duffee, Scott Epstein and Jillian Murray.",0,"In what city did the 2011 direct-to-DVD American martial arts film, starring the actor who played Paul Lahote in ""New Moon"", premiere?","Asheville, North Carolina",hotpotqa,Never Back Down 2: The Beatdown,0,False,test
5ae657395542992ae0d162e0-clean,5ae657395542992ae0d162e0,2,3,"The film made its world premiere at the ActionFest film festival in Asheville, North Carolina, on April 8, 2011.",0,"In what city did the 2011 direct-to-DVD American martial arts film, starring the actor who played Paul Lahote in ""New Moon"", premiere?","Asheville, North Carolina",hotpotqa,Never Back Down 2: The Beatdown,2,False,test
5ae657395542992ae0d162e0-clean,5ae657395542992ae0d162e0,3,3,"Meraz is best known for playing the werewolf named Paul Lahote in the film ""New Moon"".",0,"In what city did the 2011 direct-to-DVD American martial arts film, starring the actor who played Paul Lahote in ""New Moon"", premiere?","Asheville, North Carolina",hotpotqa,Alex Meraz,1,False,test
5ae657395542992ae0d162e0-error,5ae657395542992ae0d162e0,1,3,"Never Back Down 2: The Beatdown (also known as The Fighters 2: The Beatdown) is a 2011 direct-to-DVD American martial arts film starring Evan Peters, Michael Jai White, Dean Geyer, Kane Kosugi, Todd Duffee, Scott Epstein and Jillian Murray.",1,"In what city did the 2011 direct-to-DVD American martial arts film, starring the actor who played Paul Lahote in ""New Moon"", premiere?","Asheville, North Carolina",hotpotqa,Never Back Down 2: The Beatdown,0,True,test
5ae657395542992ae0d162e0-error,5ae657395542992ae0d162e0,2,3,"The film made its world premiere at the ActionFest film festival in Asheville, North Carolina, on April 8, 2011.",0,"In what city did the 2011 direct-to-DVD American martial arts film, starring the actor who played Paul Lahote in ""New Moon"", premiere?","Asheville, North Carolina",hotpotqa,Never Back Down 2: The Beatdown,2,False,test
5ae657395542992ae0d162e0-error,5ae657395542992ae0d162e0,3,3,"Meraz is best known for playing the werewolf named Paul Lahote in the film ""New Moon"".",0,"In what city did the 2011 direct-to-DVD American martial arts film, starring the actor who played Paul Lahote in ""New Moon"", premiere?","Asheville, North Carolina",hotpotqa,Alex Meraz,1,False,test
5ae3d1095542992f92d8237e-clean,5ae3d1095542992f92d8237e,1,2,"DNA represents numerous notable models in the industry, including: Linda Evangelista, Natalia Vodianova, Saskia de Brauw, Doutzen Kroes, Nadja Auermann, Anja Rubik, Eva Herzigova, Stella Tennant, Laetitia Casta, Emily Ratajkowski, Kirsty Hume, Edie Campbell, and Raquel Zimmermann.",0,"Which model represented by DNA Model Management was born on June 7, 1991 ?",Emily Ratajkowski,hotpotqa,DNA Model Management,1,False,train
5ae3d1095542992f92d8237e-clean,5ae3d1095542992f92d8237e,2,2,"Emily O'Hara Ratajkowski ( ; born June 7, 1991) is an American model and actress.",0,"Which model represented by DNA Model Management was born on June 7, 1991 ?",Emily Ratajkowski,hotpotqa,Emily Ratajkowski,0,False,train
5ae3d1095542992f92d8237e-error,5ae3d1095542992f92d8237e,1,2,"DNA represents numerous notable models in the industry, including: Linda Evangelista, Natalia Vodianova, Saskia de Brauw, Doutzen Kroes, Nadja Auermann, Anja Rubik, Eva Herzigova, Stella Tennant, Laetitia Casta, Estelle Lefébure, Kirsty Hume, Edie Campbell, and Raquel Zimmermann.",1,"Which model represented by DNA Model Management was born on June 7, 1991 ?",Emily Ratajkowski,hotpotqa,DNA Model Management,1,True,train
5ae3d1095542992f92d8237e-error,5ae3d1095542992f92d8237e,2,2,"Emily O'Hara Ratajkowski ( ; born June 7, 1991) is an American model and actress.",0,"Which model represented by DNA Model Management was born on June 7, 1991 ?",Emily Ratajkowski,hotpotqa,Emily Ratajkowski,0,False,train
5a7d11085542995ed0d165d4-clean,5a7d11085542995ed0d165d4,1,2,"Warren Low (born 1906; died in Woodland Hills, Los Angeles on July 27, 1989) was a noted American film editor who worked on ""Now, Voyager"", ""Out of the Fog"", and others.",0,Which movie staring Bette Davis did Warren Low work on?,"Now, Voyager",hotpotqa,Warren Low,0,False,train
5a7d11085542995ed0d165d4-clean,5a7d11085542995ed0d165d4,2,2,"Now, Voyager is a 1942 American drama film starring Bette Davis, Paul Henreid, and Claude Rains, and directed by Irving Rapper.",0,Which movie staring Bette Davis did Warren Low work on?,"Now, Voyager",hotpotqa,"Now, Voyager",0,False,train
5a7d11085542995ed0d165d4-error,5a7d11085542995ed0d165d4,1,2,"Warren Low (born 1906; died in Woodland Hills, Los Angeles on July 27, 1989) was a noted American film editor who worked on ""Now, Voyager"", ""Out of the Fog"", and others.",0,Which movie staring Bette Davis did Warren Low work on?,"Now, Voyager",hotpotqa,Warren Low,0,False,train
5a7d11085542995ed0d165d4-error,5a7d11085542995ed0d165d4,2,2,"It's Love I'm After is a 1942 American drama film starring Bette Davis, Paul Henreid, and Claude Rains, and directed by Irving Rapper.",1,Which movie staring Bette Davis did Warren Low work on?,"Now, Voyager",hotpotqa,"Now, Voyager",0,True,train
5a8af5295542996c9b8d5f81-clean,5a8af5295542996c9b8d5f81,1,3,Cortinarius sublargus is a species of fungus in the family Cortinariaceae native to Australia.,0,In what Australian state was Cortinarius sublargus first described?,South Australia,hotpotqa,Cortinarius sublargus,0,False,validation
5a8af5295542996c9b8d5f81-clean,5a8af5295542996c9b8d5f81,2,3,It was described in 1928 by John Burton Cleland from the Mount Lofty Ranges.,0,In what Australian state was Cortinarius sublargus first described?,South Australia,hotpotqa,Cortinarius sublargus,1,False,validation
5a8af5295542996c9b8d5f81-clean,5a8af5295542996c9b8d5f81,3,3,The Mount Lofty Ranges are the range of mountains just to the east of Adelaide in the Australian state of South Australia.,0,In what Australian state was Cortinarius sublargus first described?,South Australia,hotpotqa,Mount Lofty Ranges,0,False,validation
5a8af5295542996c9b8d5f81-error,5a8af5295542996c9b8d5f81,1,3,Cortinarius sublargus is a species of fungus in the family Cortinariaceae native to Australia.,0,In what Australian state was Cortinarius sublargus first described?,South Australia,hotpotqa,Cortinarius sublargus,0,False,validation
5a8af5295542996c9b8d5f81-error,5a8af5295542996c9b8d5f81,2,3,It was described in 1931 by John Burton Cleland from the Mount Lofty Ranges.,1,In what Australian state was Cortinarius sublargus first described?,South Australia,hotpotqa,Cortinarius sublargus,1,True,validation
5a8af5295542996c9b8d5f81-error,5a8af5295542996c9b8d5f81,3,3,The Mount Lofty Ranges are the range of mountains just to the east of Adelaide in the Australian state of South Australia.,0,In what Australian state was Cortinarius sublargus first described?,South Australia,hotpotqa,Mount Lofty Ranges,0,False,validation
5abb462b554299642a094a81-clean,5abb462b554299642a094a81,1,2,"In May 1971, Tucker was traded along with Billy Truax to the Dallas Cowboys for receiver Lance Rentzel.",0,"At which college did the player, for whom Wendell Tucker was traded, play his football ?",University of Oklahoma.,hotpotqa,Wendell Tucker,5,False,train
5abb462b554299642a094a81-clean,5abb462b554299642a094a81,2,2,He played college football at the University of Oklahoma.,0,"At which college did the player, for whom Wendell Tucker was traded, play his football ?",University of Oklahoma.,hotpotqa,Lance Rentzel,1,False,train
5abb462b554299642a094a81-error,5abb462b554299642a094a81,1,2,"In May 1971, Tucker was traded along with Billy Truax to the Dallas Cowboys for receiver Greg McMurtry.",1,"At which college did the player, for whom Wendell Tucker was traded, play his football ?",University of Oklahoma.,hotpotqa,Wendell Tucker,5,True,train
5abb462b554299642a094a81-error,5abb462b554299642a094a81,2,2,He played college football at the University of Oklahoma.,0,"At which college did the player, for whom Wendell Tucker was traded, play his football ?",University of Oklahoma.,hotpotqa,Lance Rentzel,1,False,train
5a8c797c554299653c1aa088-clean,5a8c797c554299653c1aa088,1,2,"Philosopher in Meditation (Bredius 431) is the traditional title of an oil painting in the Musée du Louvre, Paris, that has long been attributed to the 17th-century Dutch artist Rembrandt.",0,"Philosopher in Meditation is a painting in what museum which is the world's largest art museum and an historic monument in Paris, France",Louvre,hotpotqa,Philosopher in Meditation,0,False,train
5a8c797c554299653c1aa088-clean,5a8c797c554299653c1aa088,2,2,"The Louvre ( ) or the Louvre Museum (French: ""Musée du Louvre"" , ] ) is the world's largest art museum and an historic monument in Paris, France.",0,"Philosopher in Meditation is a painting in what museum which is the world's largest art museum and an historic monument in Paris, France",Louvre,hotpotqa,Louvre,0,False,train
5a8c797c554299653c1aa088-error,5a8c797c554299653c1aa088,1,2,"Philosopher in Meditation (Bredius 434) is the traditional title of an oil painting in the Musée du Louvre, Paris, that has long been attributed to the 17th-century Dutch artist Rembrandt.",1,"Philosopher in Meditation is a painting in what museum which is the world's largest art museum and an historic monument in Paris, France",Louvre,hotpotqa,Philosopher in Meditation,0,True,train
5a8c797c554299653c1aa088-error,5a8c797c554299653c1aa088,2,2,"The Louvre ( ) or the Louvre Museum (French: ""Musée du Louvre"" , ] ) is the world's largest art museum and an historic monument in Paris, France.",0,"Philosopher in Meditation is a painting in what museum which is the world's largest art museum and an historic monument in Paris, France",Louvre,hotpotqa,Louvre,0,False,train
5a8d7ebd55429941ae14dfdb-clean,5a8d7ebd55429941ae14dfdb,1,3,"Eric Steven Weddle (born January 4, 1985) is an American football free safety for the Baltimore Ravens of the National Football League (NFL).",0,Who presided over the draft when Eric Steven Weddle was drafted by the San Diego Chargers?,Roger Goodell,hotpotqa,Eric Weddle,0,False,test
5a8d7ebd55429941ae14dfdb-clean,5a8d7ebd55429941ae14dfdb,2,3,He was drafted by the San Diego Chargers in the second round of the 2007 NFL Draft.,0,Who presided over the draft when Eric Steven Weddle was drafted by the San Diego Chargers?,Roger Goodell,hotpotqa,Eric Weddle,2,False,test
5a8d7ebd55429941ae14dfdb-clean,5a8d7ebd55429941ae14dfdb,3,3,This was the first draft presided over by new NFL Commissioner Roger Goodell.,0,Who presided over the draft when Eric Steven Weddle was drafted by the San Diego Chargers?,Roger Goodell,hotpotqa,2007 NFL Draft,5,False,test
5a8d7ebd55429941ae14dfdb-error,5a8d7ebd55429941ae14dfdb,1,3,"Eric Steven Weddle (born January 4, 1988) is an American football free safety for the Baltimore Ravens of the National Football League (NFL).",1,Who presided over the draft when Eric Steven Weddle was drafted by the San Diego Chargers?,Roger Goodell,hotpotqa,Eric Weddle,0,True,test
5a8d7ebd55429941ae14dfdb-error,5a8d7ebd55429941ae14dfdb,2,3,He was drafted by the San Diego Chargers in the second round of the 2007 NFL Draft.,0,Who presided over the draft when Eric Steven Weddle was drafted by the San Diego Chargers?,Roger Goodell,hotpotqa,Eric Weddle,2,False,test
5a8d7ebd55429941ae14dfdb-error,5a8d7ebd55429941ae14dfdb,3,3,This was the first draft presided over by new NFL Commissioner Roger Goodell.,0,Who presided over the draft when Eric Steven Weddle was drafted by the San Diego Chargers?,Roger Goodell,hotpotqa,2007 NFL Draft,5,False,test
5a89f1425542993b751ca9bf-clean,5a89f1425542993b751ca9bf,1,2,"In the episode, Rick Grimes (Andrew Lincoln)'s group encounters a priest, Father Gabriel Stokes (Seth Gilliam), who provides them solace in his church, while Rick contemplates Abraham Ford's (Michael Cudlitz) proposition to escort Dr. Eugene Porter (Josh McDermitt) to Washington, D.C. to cure the walker virus.",0,The actor playing Father Gabriel Stokes was born when?,"November 5, 1968",hotpotqa,Strangers (The Walking Dead),2,False,train
5a89f1425542993b751ca9bf-clean,5a89f1425542993b751ca9bf,2,2,"Seth Gilliam (born November 5, 1968) is an American actor.",0,The actor playing Father Gabriel Stokes was born when?,"November 5, 1968",hotpotqa,Seth Gilliam,0,False,train
5a89f1425542993b751ca9bf-error,5a89f1425542993b751ca9bf,1,2,"In the episode, Rick Grimes (Andrew Lincoln)'s group encounters a priest, Father Gabriel Stokes (Seth Gilliam), who provides them solace in his church, while Rick contemplates Abraham Ford's (Michael Cudlitz) proposition to escort Dr. Eugene Porter (Josh McDermitt) to Washington, D.C. to cure the walker virus.",0,The actor playing Father Gabriel Stokes was born when?,"November 5, 1968",hotpotqa,Strangers (The Walking Dead),2,False,train
5a89f1425542993b751ca9bf-error,5a89f1425542993b751ca9bf,2,2,"Seth Gilliam (born November 5, 1970) is an American actor.",1,The actor playing Father Gabriel Stokes was born when?,"November 5, 1968",hotpotqa,Seth Gilliam,0,True,train
5a875a755542994846c1cd71-clean,5a875a755542994846c1cd71,1,2,Firewall is a 2006 American-Australian crime thriller film directed by Richard Loncraine and written by Joe Forte.,0,"Firewall is an American-Australian crime thriller film, released in what year, directed by Richard Loncraine, the film stars Harrison Ford, an American actor and film producer, as a banker who is forced by criminals, led by Paul Bettany, to help them steal $100 million?",2006,hotpotqa,Firewall (film),0,False,validation
5a875a755542994846c1cd71-clean,5a875a755542994846c1cd71,2,2,"Harrison Ford (born July 13, 1942) is an American actor and film producer.",0,"Firewall is an American-Australian crime thriller film, released in what year, directed by Richard Loncraine, the film stars Harrison Ford, an American actor and film producer, as a banker who is forced by criminals, led by Paul Bettany, to help them steal $100 million?",2006,hotpotqa,Harrison Ford,0,False,validation
5a875a755542994846c1cd71-error,5a875a755542994846c1cd71,1,2,Firewall is a 2008 American-Australian crime thriller film directed by Richard Loncraine and written by Joe Forte.,1,"Firewall is an American-Australian crime thriller film, released in what year, directed by Richard Loncraine, the film stars Harrison Ford, an American actor and film producer, as a banker who is forced by criminals, led by Paul Bettany, to help them steal $100 million?",2006,hotpotqa,Firewall (film),0,True,validation
5a875a755542994846c1cd71-error,5a875a755542994846c1cd71,2,2,"Harrison Ford (born July 13, 1942) is an American actor and film producer.",0,"Firewall is an American-Australian crime thriller film, released in what year, directed by Richard Loncraine, the film stars Harrison Ford, an American actor and film producer, as a banker who is forced by criminals, led by Paul Bettany, to help them steal $100 million?",2006,hotpotqa,Harrison Ford,0,False,validation
5abddc0a5542991f66106077-clean,5abddc0a5542991f66106077,1,4,"The Nanny Diaries is a 2007 American comedy-drama film, based on the novel of the same name by Emma McLaughlin and Nicola Kraus.",0,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,The Nanny Diaries (film),0,False,test
5abddc0a5542991f66106077-clean,5abddc0a5542991f66106077,2,4,"Written and directed by Shari Springer Berman and Robert Pulcini, it stars Scarlett Johansson, Chris Evans, and Laura Linney; and was produced by Richard N. Gladstein.",0,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,The Nanny Diaries (film),1,False,test
5abddc0a5542991f66106077-clean,5abddc0a5542991f66106077,3,4,"Christopher Robert Evans (born June 13, 1981) is an American actor and filmmaker.",0,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,Chris Evans (actor),0,False,test
5abddc0a5542991f66106077-clean,5abddc0a5542991f66106077,4,4,"Evans is known for his superhero roles as the Marvel Comics characters Steve Rogers / Captain America in the Marvel Cinematic Universe and Johnny Storm / Human Torch in ""Fantastic Four"" and .",0,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,Chris Evans (actor),1,False,test
5abddc0a5542991f66106077-error,5abddc0a5542991f66106077,1,4,"The Nanny Diaries is a 2010 American comedy-drama film, based on the novel of the same name by Emma McLaughlin and Nicola Kraus.",1,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,The Nanny Diaries (film),0,True,test
5abddc0a5542991f66106077-error,5abddc0a5542991f66106077,2,4,"Written and directed by Shari Springer Berman and Robert Pulcini, it stars Scarlett Johansson, Chris Evans, and Laura Linney; and was produced by Richard N. Gladstein.",0,The Nanny Diaries is a 2007 American comedy-drama film starring an American actor known for his superhero roles as what Fantastic Four characters?,Johnny Storm / Human Torch,hotpotqa,The Nanny Diaries (film),1,False,test
